Trinity_ID	SB_ID	SB_chr	SB_start	SB_end	evalue	bitscore
KWMTBOMO00896	KWMTBOMO00896	Bomo_Chr2	5914055	5916473	0.0	363
KWMTBOMO00898	KWMTBOMO00898	Bomo_Chr2	5946481	5976024	0.0	1468
KWMTBOMO00899	KWMTBOMO00899	Bomo_Chr2	5979335	5981471	0.0	1008
KWMTBOMO00910	KWMTBOMO00910	Bomo_Chr2	6197007	6236556	0.0	1416
KWMTBOMO00911	KWMTBOMO00911	Bomo_Chr2	6239157	6240291	0.0	745
KWMTBOMO00912	KWMTBOMO00912	Bomo_Chr2	6241787	6243511	3.08e-138	488
KWMTBOMO00914	KWMTBOMO00914	Bomo_Chr2	6268517	6276026	0.0	1465
KWMTBOMO00920	KWMTBOMO00920	Bomo_Chr2	6356117	6357391	0.0	771
KWMTBOMO00922	KWMTBOMO00922	Bomo_Chr2	6366737	6405071	0.0	1144
KWMTBOMO00923	KWMTBOMO00923	Bomo_Chr2	6417467	6418371	4.36e-132	268
KWMTBOMO00924	KWMTBOMO00924	Bomo_Chr2	6430657	6438081	0.0	1336
KWMTBOMO00931	KWMTBOMO00931	Bomo_Chr2	6630103	6631197	0.0	651
KWMTBOMO00936	KWMTBOMO00936	Bomo_Chr2	6796671	6813722	0.0	648
KWMTBOMO00942	KWMTBOMO00942	Bomo_Chr2	6899663	6901768	0.0	775
KWMTBOMO00945	KWMTBOMO00945	Bomo_Chr2	6961597	6966175	2.47e-162	568
KWMTBOMO00947	KWMTBOMO00947	Bomo_Chr2	7002376	7012797	1.01e-151	533
KWMTBOMO00950	KWMTBOMO00950	Bomo_Chr2	7043589	7055165	1.04e-160	562
KWMTBOMO00951	KWMTBOMO00951	Bomo_Chr2	7073196	7078724	9.66e-113	314
KWMTBOMO00953	KWMTBOMO00953	Bomo_Chr2	7091210	7100505	0.0	1348
KWMTBOMO00958	KWMTBOMO00958	Bomo_Chr2	7411359	7414088	5.16e-85	310
KWMTBOMO00959	KWMTBOMO00959	Bomo_Chr2	7414490	7416228	2.05e-92	335
KWMTBOMO00960	KWMTBOMO00960	Bomo_Chr2	7419153	7420648	0.0	763
KWMTBOMO00961	KWMTBOMO00961	Bomo_Chr2	7423064	7424298	2.21e-144	508
KWMTBOMO00964	KWMTBOMO00964	Bomo_Chr2	7529537	7561108	0.0	664
KWMTBOMO00965	KWMTBOMO00965	Bomo_Chr2	7577899	7585034	0.0	667
KWMTBOMO00975	KWMTBOMO00975	Bomo_Chr2	7701099	7710667	0.0	657
KWMTBOMO00978	KWMTBOMO00978	Bomo_Chr2	7750866	7798837	0.0	780
KWMTBOMO00979	KWMTBOMO00979	Bomo_Chr2	7799738	7811273	0.0	1559
KWMTBOMO00981	KWMTBOMO00981	Bomo_Chr2	7846680	7853257	0.0	588
KWMTBOMO00986	KWMTBOMO00986	Bomo_Chr2	7921398	7928990	0.0	1203
KWMTBOMO00987	KWMTBOMO00987	Bomo_Chr2	7945338	7946312	0.0	736
KWMTBOMO00989	KWMTBOMO00989	Bomo_Chr2	8039538	8078746	0.0	774
KWMTBOMO00993	KWMTBOMO00993	Bomo_Chr2	8121698	8139929	6.63e-111	396
KWMTBOMO01002	KWMTBOMO01002	Bomo_Chr2	8229762	8238141	0.0	1393
KWMTBOMO01003	KWMTBOMO01003	Bomo_Chr2	8239502	8263416	6.16e-145	257
KWMTBOMO01004	KWMTBOMO01004	Bomo_Chr2	8265402	8281094	0.0	1038
KWMTBOMO01006	KWMTBOMO01006	Bomo_Chr2	8301992	8304328	0.0	913
KWMTBOMO01010	KWMTBOMO01010	Bomo_Chr2	8347912	8351050	8.21e-124	440
KWMTBOMO01020	KWMTBOMO01020	Bomo_Chr3	102615	109415	0.0	538
KWMTBOMO01021	KWMTBOMO01021	Bomo_Chr3	116296	130297	0.0	342
KWMTBOMO01026	KWMTBOMO01026	Bomo_Chr3	202900	205945	9.03e-119	423
KWMTBOMO01030	KWMTBOMO01030	Bomo_Chr3	395076	412322	0.0	886
KWMTBOMO01031	KWMTBOMO01031	Bomo_Chr3	426306	433627	0.0	1133
KWMTBOMO01037	KWMTBOMO01037	Bomo_Chr3	573676	577151	0.0	658
KWMTBOMO01038	KWMTBOMO01038	Bomo_Chr3	645396	646808	3.58e-148	521
KWMTBOMO01042	KWMTBOMO01042	Bomo_Chr3	810322	813075	4.20e-130	461
KWMTBOMO01043	KWMTBOMO01043	Bomo_Chr3	847546	848649	1.05e-93	339
KWMTBOMO01045	KWMTBOMO01045	Bomo_Chr3	1115056	1117261	0.0	736
KWMTBOMO01048	KWMTBOMO01048	Bomo_Chr3	1127567	1129855	0.0	772
KWMTBOMO01049	KWMTBOMO01049	Bomo_Chr3	1131766	1146832	0.0	740
KWMTBOMO01050	KWMTBOMO01050	Bomo_Chr3	1150936	1158235	0.0	3257
KWMTBOMO01054	KWMTBOMO01054	Bomo_Chr3	1291836	1293407	1.68e-147	518
KWMTBOMO01055	KWMTBOMO01055	Bomo_Chr3	1296603	1298225	6.93e-88	319
KWMTBOMO01057	KWMTBOMO01057	Bomo_Chr3	1320045	1325665	0.0	1046
KWMTBOMO01062	KWMTBOMO01062	Bomo_Chr3	1362858	1364715	7.01e-150	465
KWMTBOMO01068	KWMTBOMO01068	Bomo_Chr3	1617546	1620072	3.64e-82	300
KWMTBOMO01071	KWMTBOMO01071	Bomo_Chr3	1635663	1640325	0.0	681
KWMTBOMO01072	KWMTBOMO01072	Bomo_Chr3	1641006	1649875	0.0	706
KWMTBOMO01073	KWMTBOMO01073	Bomo_Chr3	1653716	1657085	1.96e-113	405
KWMTBOMO01074	KWMTBOMO01074	Bomo_Chr3	1658126	1663001	0.0	2468
KWMTBOMO01076	KWMTBOMO01076	Bomo_Chr3	1670046	1674262	0.0	836
KWMTBOMO01084	KWMTBOMO01084	Bomo_Chr3	1746905	1759797	0.0	993
KWMTBOMO01085	KWMTBOMO01085	Bomo_Chr3	1761038	1763024	5.38e-124	440
KWMTBOMO01086	KWMTBOMO01086	Bomo_Chr3	1766918	1816576	0.0	682
KWMTBOMO01089	KWMTBOMO01089	Bomo_Chr3	1863638	1874930	0.0	1179
KWMTBOMO01090	KWMTBOMO01090	Bomo_Chr3	1879096	1904497	0.0	878
KWMTBOMO01093	KWMTBOMO01093	Bomo_Chr3	1913924	1917377	7.20e-130	460
KWMTBOMO01094	KWMTBOMO01094	Bomo_Chr3	1918439	1930487	0.0	1247
KWMTBOMO01096	KWMTBOMO01096	Bomo_Chr3	2015442	2039387	0.0	1659
KWMTBOMO01101	KWMTBOMO01101	Bomo_Chr3	2132268	2133496	0.0	737
KWMTBOMO01103	KWMTBOMO01103	Bomo_Chr3	2248004	2249861	2.13e-89	325
KWMTBOMO01104	KWMTBOMO01104	Bomo_Chr3	2256162	2257723	0.0	1142
KWMTBOMO01105	KWMTBOMO01105	Bomo_Chr3	2265083	2295311	0.0	689
KWMTBOMO01106	KWMTBOMO01106	Bomo_Chr3	2313232	2319398	0.0	1126
KWMTBOMO01107	KWMTBOMO01107	Bomo_Chr3	2327086	2328621	8.43e-115	284
KWMTBOMO01109	KWMTBOMO01109	Bomo_Chr3	2345748	2361901	8.35e-157	265
KWMTBOMO01111	KWMTBOMO01111	Bomo_Chr3	2409352	2415411	0.0	679
KWMTBOMO01112	KWMTBOMO01112	Bomo_Chr3	2476022	2478463	0.0	1900
KWMTBOMO01113	KWMTBOMO01113	Bomo_Chr3	2478677	2486931	0.0	921
KWMTBOMO01115	KWMTBOMO01115	Bomo_Chr3	2500372	2515431	0.0	1628
KWMTBOMO01116	KWMTBOMO01116	Bomo_Chr3	2515943	2518231	0.0	1564
KWMTBOMO01123	KWMTBOMO01123	Bomo_Chr3	2632042	2650210	0.0	1003
KWMTBOMO01127	KWMTBOMO01127	Bomo_Chr3	2853895	2857166	3.87e-99	357
KWMTBOMO01129	KWMTBOMO01129	Bomo_Chr3	2872917	2877800	0.0	630
KWMTBOMO01131	KWMTBOMO01131	Bomo_Chr3	2890414	2897786	4.01e-110	394
KWMTBOMO01134	KWMTBOMO01134	Bomo_Chr3	3082743	3103916	0.0	611
KWMTBOMO01136	KWMTBOMO01136	Bomo_Chr3	3160593	3167671	0.0	1003
KWMTBOMO01137	KWMTBOMO01137	Bomo_Chr3	3171982	3174577	0.0	1602
KWMTBOMO01138	KWMTBOMO01138	Bomo_Chr3	3181318	3184771	1.29e-91	332
KWMTBOMO01139	KWMTBOMO01139	Bomo_Chr3	3188782	3205336	0.0	910
KWMTBOMO01141	KWMTBOMO01141	Bomo_Chr3	3246136	3255621	0.0	1298
KWMTBOMO01142	KWMTBOMO01142	Bomo_Chr3	3257832	3265540	0.0	1198
KWMTBOMO01149	KWMTBOMO01149	Bomo_Chr3	3357375	3358751	0.0	924
KWMTBOMO01150	KWMTBOMO01150	Bomo_Chr3	3360512	3387308	0.0	690
KWMTBOMO01152	KWMTBOMO01152	Bomo_Chr3	3387362	3388836	0.0	962
KWMTBOMO01154	KWMTBOMO01154	Bomo_Chr3	3401322	3415018	1.91e-136	482
KWMTBOMO01156	KWMTBOMO01156	Bomo_Chr3	3445392	3454416	0.0	687
KWMTBOMO01157	KWMTBOMO01157	Bomo_Chr3	3456613	3457381	2.62e-116	414
KWMTBOMO01158	KWMTBOMO01158	Bomo_Chr3	3458822	3464622	0.0	3835
KWMTBOMO01164	KWMTBOMO01164	Bomo_Chr3	3691786	3705790	0.0	1607
KWMTBOMO01165	KWMTBOMO01165	Bomo_Chr3	3707726	3712270	4.44e-115	331
KWMTBOMO01166	KWMTBOMO01166	Bomo_Chr3	3718046	3723565	9.31e-172	599
KWMTBOMO01170	KWMTBOMO01170	Bomo_Chr3	3819784	3824525	3.92e-149	524
KWMTBOMO01172	KWMTBOMO01172	Bomo_Chr3	3856112	3856885	2.32e-122	434
KWMTBOMO01173	KWMTBOMO01173	Bomo_Chr3	3858696	3860648	0.0	1410
KWMTBOMO01174	KWMTBOMO01174	Bomo_Chr3	3860752	3873755	0.0	1735
KWMTBOMO01175	KWMTBOMO01175	Bomo_Chr3	3877051	3889905	0.0	858
KWMTBOMO01180	KWMTBOMO01180	Bomo_Chr3	3995200	4001687	0.0	797
KWMTBOMO01186	KWMTBOMO01186	Bomo_Chr3	4073160	4079056	1.21e-168	589
KWMTBOMO01187	KWMTBOMO01187	Bomo_Chr3	4080568	4081439	4.84e-147	517
KWMTBOMO01189	KWMTBOMO01189	Bomo_Chr3	4095651	4111779	0.0	1100
KWMTBOMO01190	KWMTBOMO01190	Bomo_Chr3	4121996	4135299	0.0	1934
KWMTBOMO01191	KWMTBOMO01191	Bomo_Chr3	4137070	4147171	0.0	3264
KWMTBOMO01192	KWMTBOMO01192	Bomo_Chr3	4148070	4157679	0.0	822
KWMTBOMO01216	KWMTBOMO01216	Bomo_Chr3	4803399	4836444	6.83e-115	410
KWMTBOMO01226	KWMTBOMO01226	Bomo_Chr3	5542028	5546438	2.81e-149	524
KWMTBOMO01228	KWMTBOMO01228	Bomo_Chr3	5579069	5595727	7.23e-179	623
KWMTBOMO01229	KWMTBOMO01229	Bomo_Chr3	5645038	5658217	2.30e-107	385
KWMTBOMO01230	KWMTBOMO01230	Bomo_Chr3	5673678	5679258	0.0	780
KWMTBOMO01232	KWMTBOMO01232	Bomo_Chr3	5709588	5727064	3.94e-95	344
KWMTBOMO01233	KWMTBOMO01233	Bomo_Chr3	5730723	5731847	5.85e-104	373
KWMTBOMO01234	KWMTBOMO01234	Bomo_Chr3	5734098	5735283	3.33e-105	377
KWMTBOMO01237	KWMTBOMO01237	Bomo_Chr3	5834312	5835097	1.31e-140	495
KWMTBOMO01240	KWMTBOMO01240	Bomo_Chr3	6018135	6038550	6.76e-93	336
KWMTBOMO01249	KWMTBOMO01249	Bomo_Chr3	6274025	6274920	5.65e-106	380
KWMTBOMO01251	KWMTBOMO01251	Bomo_Chr3	6321511	6324233	1.79e-136	482
KWMTBOMO01257	KWMTBOMO01257	Bomo_Chr3	6836723	6868461	7.79e-159	556
KWMTBOMO01267	KWMTBOMO01267	Bomo_Chr3	7147102	7150358	0.0	834
KWMTBOMO01269	KWMTBOMO01269	Bomo_Chr3	7179261	7186918	0.0	708
KWMTBOMO01270	KWMTBOMO01270	Bomo_Chr3	7193571	7201108	0.0	1760
KWMTBOMO01272	KWMTBOMO01272	Bomo_Chr3	7208858	7209798	2.53e-116	414
KWMTBOMO01273	KWMTBOMO01273	Bomo_Chr3	7216359	7219180	1.42e-141	499
KWMTBOMO01274	KWMTBOMO01274	Bomo_Chr3	7231729	7234538	8.96e-150	526
KWMTBOMO01278	KWMTBOMO01278	Bomo_Chr3	7290059	7292356	2.29e-89	325
KWMTBOMO01281	KWMTBOMO01281	Bomo_Chr3	7303559	7314498	0.0	1394
KWMTBOMO01286	KWMTBOMO01286	Bomo_Chr3	7373519	7381522	0.0	745
KWMTBOMO01291	KWMTBOMO01291	Bomo_Chr3	7434215	7446198	0.0	1793
KWMTBOMO01292	KWMTBOMO01292	Bomo_Chr3	7525777	7529924	0.0	841
KWMTBOMO01294	KWMTBOMO01294	Bomo_Chr3	7584935	7587459	4.80e-122	434
KWMTBOMO01296	KWMTBOMO01296	Bomo_Chr3	7594375	7604809	0.0	2211
KWMTBOMO01297	KWMTBOMO01297	Bomo_Chr3	7606557	7608574	0.0	686
KWMTBOMO01300	KWMTBOMO01300	Bomo_Chr3	7621265	7628975	0.0	991
KWMTBOMO01301	KWMTBOMO01301	Bomo_Chr3	7635510	7678434	0.0	1306
KWMTBOMO01303	KWMTBOMO01303	Bomo_Chr3	7689942	7692024	2.02e-127	451
KWMTBOMO01310	KWMTBOMO01310	Bomo_Chr3	7904655	7906963	2.43e-154	541
KWMTBOMO01311	KWMTBOMO01311	Bomo_Chr3	7910245	7913417	1.68e-156	548
KWMTBOMO01314	KWMTBOMO01314	Bomo_Chr3	7919342	7921734	0.0	686
KWMTBOMO01315	KWMTBOMO01315	Bomo_Chr3	7923005	7929620	0.0	1121
KWMTBOMO01320	KWMTBOMO01320	Bomo_Chr3	7983485	7987410	2.76e-126	448
KWMTBOMO01321	KWMTBOMO01321	Bomo_Chr3	7990405	7991856	3.78e-167	584
KWMTBOMO01323	KWMTBOMO01323	Bomo_Chr3	7994895	7998013	0.0	747
KWMTBOMO01327	KWMTBOMO01327	Bomo_Chr3	8017494	8021654	1.57e-111	294
KWMTBOMO01328	KWMTBOMO01328	Bomo_Chr3	8023000	8033514	0.0	1374
KWMTBOMO01329	KWMTBOMO01329	Bomo_Chr3	8036565	8040609	6.45e-177	616
KWMTBOMO01333	KWMTBOMO01333	Bomo_Chr3	8091280	8101984	0.0	1267
KWMTBOMO01336	KWMTBOMO01336	Bomo_Chr3	8157525	8211673	3.23e-84	307
KWMTBOMO01338	KWMTBOMO01338	Bomo_Chr3	8224805	8226243	2.52e-122	434
KWMTBOMO01339	KWMTBOMO01339	Bomo_Chr3	8230375	8231327	1.09e-141	314
KWMTBOMO01340	KWMTBOMO01340	Bomo_Chr3	8253074	8254824	1.04e-141	499
KWMTBOMO01341	KWMTBOMO01341	Bomo_Chr3	8256586	8281434	0.0	2211
KWMTBOMO01344	KWMTBOMO01344	Bomo_Chr3	8366897	8369642	2.96e-92	334
KWMTBOMO01345	KWMTBOMO01345	Bomo_Chr3	8370306	8374086	3.12e-114	407
KWMTBOMO01347	KWMTBOMO01347	Bomo_Chr3	8399987	8404251	2.51e-157	359
KWMTBOMO01348	KWMTBOMO01348	Bomo_Chr3	8412010	8413596	1.87e-178	622
KWMTBOMO01349	KWMTBOMO01349	Bomo_Chr3	8415371	8416946	0.0	702
KWMTBOMO01355	KWMTBOMO01355	Bomo_Chr3	8491405	8496356	5.66e-107	383
KWMTBOMO01360	KWMTBOMO01360	Bomo_Chr3	9080332	9093446	0.0	2370
KWMTBOMO01361	KWMTBOMO01361	Bomo_Chr3	9100479	9102066	0.0	1006
KWMTBOMO01363	KWMTBOMO01363	Bomo_Chr3	9127741	9128856	1.31e-172	602
KWMTBOMO01365	KWMTBOMO01365	Bomo_Chr3	9172281	9175175	0.0	984
KWMTBOMO01366	KWMTBOMO01366	Bomo_Chr3	9175534	9180160	0.0	832
KWMTBOMO01367	KWMTBOMO01367	Bomo_Chr3	9181420	9191270	0.0	2463
KWMTBOMO01378	KWMTBOMO01378	Bomo_Chr3	9322049	9322800	1.82e-102	368
KWMTBOMO01380	KWMTBOMO01380	Bomo_Chr3	9336370	9339850	1.02e-123	439
KWMTBOMO01386	KWMTBOMO01386	Bomo_Chr3	9422469	9427000	0.0	758
KWMTBOMO01395	KWMTBOMO01395	Bomo_Chr3	9791057	9852273	4.58e-93	337
KWMTBOMO01396	KWMTBOMO01396	Bomo_Chr3	9856677	9860851	0.0	524
KWMTBOMO01397	KWMTBOMO01397	Bomo_Chr3	9868529	9871666	0.0	1143
KWMTBOMO01399	KWMTBOMO01399	Bomo_Chr3	9879531	9880066	3.91e-95	344
KWMTBOMO01400	KWMTBOMO01400	Bomo_Chr3	9880537	9904820	0.0	2325
KWMTBOMO01402	KWMTBOMO01402	Bomo_Chr3	9916467	9921062	0.0	637
KWMTBOMO01409	KWMTBOMO01409	Bomo_Chr3	10084500	10085280	4.62e-108	387
KWMTBOMO01411	KWMTBOMO01411	Bomo_Chr3	10160029	10161890	3.31e-124	441
KWMTBOMO01419	KWMTBOMO01419	Bomo_Chr3	10488090	10495429	0.0	797
KWMTBOMO01420	KWMTBOMO01420	Bomo_Chr3	10498906	10500769	5.45e-135	477
KWMTBOMO01421	KWMTBOMO01421	Bomo_Chr3	10504010	10526797	0.0	2135
KWMTBOMO01422	KWMTBOMO01422	Bomo_Chr3	10527116	10576159	0.0	1965
KWMTBOMO01425	KWMTBOMO01425	Bomo_Chr3	10619107	10622949	0.0	748
KWMTBOMO01428	KWMTBOMO01428	Bomo_Chr3	10635675	10644399	2.62e-178	319
KWMTBOMO01430	KWMTBOMO01430	Bomo_Chr3	10659990	10666859	0.0	944
KWMTBOMO01431	KWMTBOMO01431	Bomo_Chr3	10670961	10673069	6.75e-123	436
KWMTBOMO01434	KWMTBOMO01434	Bomo_Chr3	10701600	10703409	0.0	1114
KWMTBOMO01436	KWMTBOMO01436	Bomo_Chr3	10728420	10729802	7.94e-128	453
KWMTBOMO01438	KWMTBOMO01438	Bomo_Chr3	10755470	10760934	0.0	1327
KWMTBOMO01440	KWMTBOMO01440	Bomo_Chr3	10782930	10792240	0.0	684
KWMTBOMO01441	KWMTBOMO01441	Bomo_Chr3	10793630	10795839	2.61e-123	438
KWMTBOMO01442	KWMTBOMO01442	Bomo_Chr3	10799418	10803889	0.0	639
KWMTBOMO01443	KWMTBOMO01443	Bomo_Chr3	10804687	10806429	1.49e-133	472
KWMTBOMO01445	KWMTBOMO01445	Bomo_Chr3	10850960	10855349	3.04e-114	407
KWMTBOMO01446	KWMTBOMO01446	Bomo_Chr3	10863120	10884303	0.0	1348
KWMTBOMO01448	KWMTBOMO01448	Bomo_Chr3	10887701	10896539	0.0	946
KWMTBOMO01449	KWMTBOMO01449	Bomo_Chr3	10900711	10901849	4.71e-84	307
KWMTBOMO01452	KWMTBOMO01452	Bomo_Chr3	10914720	10916913	0.0	1457
KWMTBOMO01453	KWMTBOMO01453	Bomo_Chr3	10922911	10945359	4.15e-96	347
KWMTBOMO01455	KWMTBOMO01455	Bomo_Chr3	10949541	10950499	1.06e-129	292
KWMTBOMO01466	KWMTBOMO01466	Bomo_Chr3	11599687	11601273	1.37e-122	435
KWMTBOMO01467	KWMTBOMO01467	Bomo_Chr3	11617647	11622321	5.36e-149	523
KWMTBOMO01468	KWMTBOMO01468	Bomo_Chr3	11628357	11630177	0.0	834
KWMTBOMO01472	KWMTBOMO01472	Bomo_Chr3	11938507	11943881	1.46e-102	369
KWMTBOMO01473	KWMTBOMO01473	Bomo_Chr3	11949894	11955706	2.05e-167	585
KWMTBOMO01479	KWMTBOMO01479	Bomo_Chr3	12102581	12104169	2.10e-82	301
KWMTBOMO01480	KWMTBOMO01480	Bomo_Chr3	12105700	12119872	0.0	682
KWMTBOMO01481	KWMTBOMO01481	Bomo_Chr3	12127467	12128299	2.16e-156	548
KWMTBOMO01482	KWMTBOMO01482	Bomo_Chr3	12131240	12182950	1.12e-149	526
KWMTBOMO01487	KWMTBOMO01487	Bomo_Chr3	12237113	12241539	0.0	645
KWMTBOMO01490	KWMTBOMO01490	Bomo_Chr3	12317410	12331974	3.23e-136	481
KWMTBOMO01491	KWMTBOMO01491	Bomo_Chr3	12335540	12341539	0.0	662
KWMTBOMO01494	KWMTBOMO01494	Bomo_Chr3	12419330	12434684	0.0	502
KWMTBOMO01495	KWMTBOMO01495	Bomo_Chr3	12440621	12445749	3.03e-103	371
KWMTBOMO01497	KWMTBOMO01497	Bomo_Chr3	12484430	12505730	2.17e-131	465
KWMTBOMO01505	KWMTBOMO01505	Bomo_Chr3	12572260	12574382	7.20e-137	483
KWMTBOMO01510	KWMTBOMO01510	Bomo_Chr3	12598060	12603430	0.0	763
KWMTBOMO01512	KWMTBOMO01512	Bomo_Chr3	12627487	12630559	0.0	632
KWMTBOMO01515	KWMTBOMO01515	Bomo_Chr3	12739469	12740703	1.17e-99	237
KWMTBOMO01516	KWMTBOMO01516	Bomo_Chr3	12754181	12762708	0.0	1281
KWMTBOMO01517	KWMTBOMO01517	Bomo_Chr3	12763369	12765879	0.0	1383
KWMTBOMO01518	KWMTBOMO01518	Bomo_Chr3	12768739	12786793	1.02e-139	344
KWMTBOMO01527	KWMTBOMO01527	Bomo_Chr3	12877689	12880622	0.0	2145
KWMTBOMO01533	KWMTBOMO01533	Bomo_Chr3	12976989	13040873	0.0	948
KWMTBOMO01551	KWMTBOMO01551	Bomo_Chr3	13460553	13464218	9.10e-108	386
KWMTBOMO01556	KWMTBOMO01556	Bomo_Chr3	13693716	13697043	1.42e-145	438
KWMTBOMO01564	KWMTBOMO01564	Bomo_Chr3	14003170	14025423	0.0	758
KWMTBOMO01566	KWMTBOMO01566	Bomo_Chr3	14032810	14045193	0.0	838
KWMTBOMO01574	KWMTBOMO01574	Bomo_Chr3	14178550	14182124	1.45e-113	405
KWMTBOMO01575	KWMTBOMO01575	Bomo_Chr3	14186460	14266474	0.0	1391
KWMTBOMO01576	KWMTBOMO01576	Bomo_Chr3	14266810	14285882	0.0	684
KWMTBOMO01578	KWMTBOMO01578	Bomo_Chr3	14289878	14299769	0.0	913
KWMTBOMO01579	KWMTBOMO01579	Bomo_Chr3	14302140	14326172	0.0	703
KWMTBOMO01585	KWMTBOMO01585	Bomo_Chr3	14482553	14483168	4.92e-105	377
KWMTBOMO01611	KWMTBOMO01611	Bomo_Chr4	357652	363687	0.0	859
KWMTBOMO01612	KWMTBOMO01612	Bomo_Chr4	364552	367165	0.0	898
KWMTBOMO01613	KWMTBOMO01613	Bomo_Chr4	397042	401508	0.0	661
KWMTBOMO01614	KWMTBOMO01614	Bomo_Chr4	405054	415961	0.0	1138
KWMTBOMO01615	KWMTBOMO01615	Bomo_Chr4	417647	428671	0.0	797
KWMTBOMO01618	KWMTBOMO01618	Bomo_Chr4	440302	443022	9.28e-113	402
KWMTBOMO01623	KWMTBOMO01623	Bomo_Chr4	479070	484641	1.14e-115	273
KWMTBOMO01624	KWMTBOMO01624	Bomo_Chr4	485495	489531	5.21e-158	491
KWMTBOMO01627	KWMTBOMO01627	Bomo_Chr4	528783	537371	3.82e-165	577
KWMTBOMO01631	KWMTBOMO01631	Bomo_Chr4	603602	622310	1.11e-134	445
KWMTBOMO01633	KWMTBOMO01633	Bomo_Chr4	671309	677151	7.09e-85	309
KWMTBOMO01636	KWMTBOMO01636	Bomo_Chr4	759862	774102	0.0	872
KWMTBOMO01637	KWMTBOMO01637	Bomo_Chr4	779551	792931	5.97e-164	496
KWMTBOMO01640	KWMTBOMO01640	Bomo_Chr4	829210	830691	0.0	698
KWMTBOMO01648	KWMTBOMO01648	Bomo_Chr4	903362	915118	0.0	785
KWMTBOMO01651	KWMTBOMO01651	Bomo_Chr4	951047	952261	0.0	752
KWMTBOMO01652	KWMTBOMO01652	Bomo_Chr4	989233	993789	0.0	648
KWMTBOMO01654	KWMTBOMO01654	Bomo_Chr4	1006996	1008119	4.56e-81	297
KWMTBOMO01658	KWMTBOMO01658	Bomo_Chr4	1053725	1064929	3.15e-132	467
KWMTBOMO01666	KWMTBOMO01666	Bomo_Chr4	1157057	1168449	0.0	464
KWMTBOMO01669	KWMTBOMO01669	Bomo_Chr4	1209320	1216374	0.0	1013
KWMTBOMO01670	KWMTBOMO01670	Bomo_Chr4	1221811	1223489	0.0	678
KWMTBOMO01671	KWMTBOMO01671	Bomo_Chr4	1224334	1241099	0.0	945
KWMTBOMO01682	KWMTBOMO01682	Bomo_Chr4	1516473	1522009	0.0	1424
KWMTBOMO01684	KWMTBOMO01684	Bomo_Chr4	1543403	1556541	0.0	1530
KWMTBOMO01685	KWMTBOMO01685	Bomo_Chr4	1557012	1564662	0.0	954
KWMTBOMO01687	KWMTBOMO01687	Bomo_Chr4	1644880	1645888	8.60e-87	316
KWMTBOMO01688	KWMTBOMO01688	Bomo_Chr4	1647939	1648607	1.21e-104	375
KWMTBOMO01691	KWMTBOMO01691	Bomo_Chr4	1660618	1663328	0.0	640
KWMTBOMO01692	KWMTBOMO01692	Bomo_Chr4	1667099	1669991	1.10e-97	352
KWMTBOMO01695	KWMTBOMO01695	Bomo_Chr4	1696381	1729898	0.0	1345
KWMTBOMO01699	KWMTBOMO01699	Bomo_Chr4	1777379	1785128	0.0	850
KWMTBOMO01700	KWMTBOMO01700	Bomo_Chr4	1788839	1792991	0.0	664
KWMTBOMO01707	KWMTBOMO01707	Bomo_Chr4	2142867	2156404	0.0	749
KWMTBOMO01708	KWMTBOMO01708	Bomo_Chr4	2157375	2179429	0.0	966
KWMTBOMO01709	KWMTBOMO01709	Bomo_Chr4	2191095	2218903	0.0	1297
KWMTBOMO01712	KWMTBOMO01712	Bomo_Chr4	2233147	2235904	1.26e-128	456
KWMTBOMO01713	KWMTBOMO01713	Bomo_Chr4	2236035	2240119	0.0	762
KWMTBOMO01714	KWMTBOMO01714	Bomo_Chr4	2240123	2250224	0.0	3194
KWMTBOMO01718	KWMTBOMO01718	Bomo_Chr4	2276785	2361281	0.0	979
KWMTBOMO01719	KWMTBOMO01719	Bomo_Chr4	2363567	2365044	0.0	936
KWMTBOMO01720	KWMTBOMO01720	Bomo_Chr4	2366558	2370614	0.0	499
KWMTBOMO01721	KWMTBOMO01721	Bomo_Chr4	2370895	2373263	0.0	868
KWMTBOMO01722	KWMTBOMO01722	Bomo_Chr4	2375746	2378814	8.02e-83	303
KWMTBOMO01723	KWMTBOMO01723	Bomo_Chr4	2452186	2483332	0.0	840
KWMTBOMO01742	KWMTBOMO01742	Bomo_Chr4	3265016	3272104	0.0	692
KWMTBOMO01743	KWMTBOMO01743	Bomo_Chr4	3272835	3282406	0.0	3732
KWMTBOMO01745	KWMTBOMO01745	Bomo_Chr4	3468756	3509484	0.0	759
KWMTBOMO01748	KWMTBOMO01748	Bomo_Chr4	3588411	3592983	0.0	766
KWMTBOMO01752	KWMTBOMO01752	Bomo_Chr4	3685285	3691353	0.0	1173
KWMTBOMO01753	KWMTBOMO01753	Bomo_Chr4	3691824	3694524	0.0	721
KWMTBOMO01757	KWMTBOMO01757	Bomo_Chr4	3748514	3752189	0.0	799
KWMTBOMO01777	KWMTBOMO01777	Bomo_Chr4	4454559	4458633	0.0	2261
KWMTBOMO01780	KWMTBOMO01780	Bomo_Chr4	4478289	4480827	9.10e-88	319
KWMTBOMO01784	KWMTBOMO01784	Bomo_Chr4	4522289	4549688	0.0	1087
KWMTBOMO01790	KWMTBOMO01790	Bomo_Chr4	4664064	4676868	0.0	1212
